id,created_at,text
972295237082255360,2018-03-10 02:17:03,"Which historically black college is named for a member of the Rockefeller family?
1) Morehouse
2) Spelman ✓
3) Howard"
972294567759437825,2018-03-10 02:14:23,"Which of these degrees qualifies you for the NASA Astronaut Candidate program?
1) Clinical Psychology ✓
2) Aviation
3) Engineering Technology"
972294351211712512,2018-03-10 02:13:32,"In the U.S. Daylight Saving Time system, which season falls under Standard Time?
1) None
2) Summer
3) Winter ✓"
972294193317072897,2018-03-10 02:12:54,"In 1992, which band released a single named for an alkali metal?
1) Green Day
2) Nirvana ✓
3) Pearl Jam"
972294009254305792,2018-03-10 02:12:10,"What does the “I” in “FBI” stand for?
1) Information
2) Incorporated
3) Investigation ✓"
972293662443999234,2018-03-10 02:10:48,"Where was Abraham Lincoln’s most famous address delivered?
1) Zendegi
2) Gettysburg ✓
3) Tajikistan"
972293331073032192,2018-03-10 02:09:29,"Pickles are typically made with what ingredient?
1) Picks
2) Ells
3) Cucumbers ✓"
972204094453616640,2018-03-09 20:14:53,"In 1943, Major League Baseball stopped using what material in game balls?
1) Rubber ✓
2) Yarn
3) Cork"
972203811090681863,2018-03-09 20:13:45,"Chat app Airtime was launched by the founder of what startup?
1) Napster ✓
2) Myspace
3) Blogger"
972203633365397504,2018-03-09 20:13:03,"A men's size 10 shoe in the U.S. is what size in Japan?
1) Size 10
2) Size 7.5
3) Size 28 ✓"
972203453740183552,2018-03-09 20:12:20,"Which of these iconic U.S. buildings did NOT have the same architect as the other two?
1) Transamerica Pyramid ✓
2) Fallingwater
3) New York Guggenheim"
972203252849827840,2018-03-09 20:11:32,"What was the first Disney Channel series to run for 100 episodes?
1) Even Stevens
2) Kim Possible
3) That's So Raven ✓"
972203052827586564,2018-03-09 20:10:45,"The Notorious B.I.G. shares his real last name with the lead character in which film?
1) Braveheart ✓
2) Amadeus
3) Malcolm X"
972202855607173120,2018-03-09 20:09:58,"Which of these influential authors wrote the fewest published books?
1) Fran Lebowitz
2) John Kennedy Toole ✓
3) J.D. Salinger"
972202664044978177,2018-03-09 20:09:12,"Which of these Hugh Grant movies is rated R?
1) Love Actually ✓
2) About a Boy
3) Notting Hill"
972202448352940032,2018-03-09 20:08:20,"Which dessert shares its name with a Korean food made with intestines?
1) Rice pudding
2) Panna Cotta
3) Sundae ✓"
972202291452313600,2018-03-09 20:07:43,"Which of these singers is famous for playing the trumpet?
1) Mary J. Blige
2) Frank Sinatra
3) Louis Armstrong ✓"
972201972882399233,2018-03-09 20:06:27,"Which of these is a major landmark in China?
1) The Great Waffle
2) The Great Waterslide
3) The Great Wall ✓"
972201799515074561,2018-03-09 20:05:46,"Which of these is a popular movie theater snack?
1) Popcorn ✓
2) Clam chowder
3) Boiled hog knuckles"
971932244255404032,2018-03-09 02:14:39,"In Europe, the two largest Channel Islands lend their names to breeds of what animal?
1) Sheep
2) Cows ✓
3) Dogs"
971931671112159232,2018-03-09 02:12:22,"Which of these people has NOT given a Harvard Commencement speech?
1) Madeleine Albright
2) Oprah Winfrey
3) Sonia Sotomayor ✓"
971931433186025472,2018-03-09 02:11:25,"The lead singer of Oingo Boingo provided music for which of these films?
1) Life of Pi
2) Her
3) Fifty Shades of Grey ✓"
971931181745885184,2018-03-09 02:10:25,"Which of these words was used for a long time to refer to the letter “Z”?
1) Izzard ✓
2) Zephyr
3) Zelda"
971931030876839936,2018-03-09 02:09:50,"What was the name of Calvin’s schoolteacher in the comic “Calvin and Hobbes”?
1) Miss Wormwood ✓
2) Ms. Braithwaite
3) Mrs. Crassbender"
971930860470579200,2018-03-09 02:09:09,"Thanks to how the French language works, what is NATO called in France?
1) NAOT
2) NOTA
3) OTAN ✓"
971930678257430530,2018-03-09 02:08:25,"Which of these is an official regulation for U.S. bourbon production?
1) Less than 50% corn
2) Made in Kentucky
3) Aged in oak container ✓"
971930437579919361,2018-03-09 02:07:28,"According to the U.S. government, which of these is correct?
1) Daylight Saving Time ✓
2) Daylight Savings Time
3) Daylight Saving's Time"
971930267844739082,2018-03-09 02:06:48,"Which company makes the TI-83 calculator?
1) Acer
2) Sharp
3) Texas Instruments ✓"
971930128778440705,2018-03-09 02:06:14,"Which of these sports does NOT typically use any kind of net?
1) Badminton
2) American handball ✓
3) Ice hockey"
971929986872553473,2018-03-09 02:05:41,"What implement would you use to sweep dust from a floor?
1) Broom ✓
2) Saucepan
3) Pliers"
971929858300350465,2018-03-09 02:05:10,"In the old saying, when life gives you lemons you should do what?
1) Return those lemons
2) Make lemonade ✓
3) Build a lemon house"
971841322100428800,2018-03-08 20:13:21,"When the world’s oldest subway system opened, which was one of the stations?
1) Farringdon Street ✓
2) Union Square
3) Porte de Vincennes"
971841020790038529,2018-03-08 20:12:09,"The most common English word that ends in “-mt” is closely tied to which activity?
1) Eating
2) Bathing
3) Sleeping ✓"
971840852346785792,2018-03-08 20:11:29,"Thomas Edison once set up a company to build affordable housing made out of what?
1) Concrete ✓
2) Rubber
3) Plastic foam"
971840631462154241,2018-03-08 20:10:37,"In the mid-’70s, who became Saturday Night Live’s first-ever musical guest?
1) Paul Simon
2) Billy Preston ✓
3) NItty Gritty Dirt Band"
971840463354449922,2018-03-08 20:09:57,"Which of these nations does NOT lie on the Gulf of Bothnia?
1) Sweden
2) Finland
3) Estonia ✓"
971840306483220480,2018-03-08 20:09:19,"The early computer program “OXO” played what game?
1) Tic-tac-toe ✓
2) Minesweeper
3) Checkers"
971840079177056256,2018-03-08 20:08:25,"By definition, a vexillologist is most likely to be interested in which of these things?
1) The Odyssey
2) Union Jack ✓
3) The Riddle of the Sphinx"
971839881625432064,2018-03-08 20:07:38,"Which name does NOT typically appear on the label of a bottle of Tabasco sauce?
1) Charpentier ✓
2) McIlhenny
3) Avery"
971839676586909696,2018-03-08 20:06:49,"Where did the famous “gentleman’s agreement” to end the U.S. Civil War take place?
1) Virginia ✓
2) North Carolina
3) Georgia"
971839546919923712,2018-03-08 20:06:18,"Which of these numbers is the smallest?
1) Inches in a yard
2) Tablespoons in a pint ✓
3) Seconds in a minute"
971839377742680066,2018-03-08 20:05:38,"Which of these is a form of precipitation?
1) Mail
2) Fail
3) Hail ✓"
971839201451892736,2018-03-08 20:04:56,"What are omelets made out of?
1) Apps
2) Eggs ✓
3) Imps"
971569931472039939,2018-03-08 02:14:57,"Why did the Chicago Daily Tribune rush to print the wrong winner of the 1948 presidential election?
1) Workers' dispute ✓
2) To influence outcome
3) Inclement weather"
971569599312474113,2018-03-08 02:13:38,"According to Icelandic tradition, where would you most likely find an Icelandic elf?
1) Arboreal canopies
2) Subbasements
3) Igneous deposits ✓"
971569419376906240,2018-03-08 02:12:55,"In 1958, a physicist used an oscilloscope to create what is considered the first what?
1) Graphing calculator
2) Video game ✓
3) Wireless radio"
971569181278785537,2018-03-08 02:11:58,"Which of these was the name of one of Gap's original fragrances?
1) Eternity
2) Grass ✓
3) Paradise"
971568995215331329,2018-03-08 02:11:13,"The only rock song to exit our solar system in hard-copy form is by what artist?
1) The Beatles
2) Chuck Berry ✓
3) Little Richard"
971568757683482624,2018-03-08 02:10:17,"In pregnancy, the ECV method uses what to change the baby’s position?
1) Sutures
2) Pressing hands ✓
3) Cardiovascular exercise"
971568590276251649,2018-03-08 02:09:37,"In the film that bears his name, what is John Wick’s “casus belli”?
1) Hostages
2) Money
3) Puppy ✓"
971568351234359296,2018-03-08 02:08:40,"Which of these NBA teams has a female owner?
1) Lakers ✓
2) Timberwolves
3) Pacers"
971568086125080576,2018-03-08 02:07:37,"Botanically speaking, what type of fruit is an avocado?
1) Berry ✓
2) Gourd
3) Citrus"
971567911977570306,2018-03-08 02:06:55,"Which of these places calls itself “The City of Brotherly Love”?
1) Chicago
2) Philadelphia ✓
3) Boston"
971567715730231297,2018-03-08 02:06:08,"“Alice’s Adventures in Wonderland” features which of these characters?
1) Paul Blart
2) King of Queens
3) Queen of Hearts ✓"
971567499224469504,2018-03-08 02:05:17,"The person who helps a weightlifter is typically known as what?
1) Waiter
2) CEO
3) Spotter ✓"
971479249680035840,2018-03-07 20:14:36,"Lady Godiva allegedly disrobed and rode a horse through the streets to oppose what?
1) Taxation ✓
2) French influence
3) Religious decree"
971478883076800513,2018-03-07 20:13:09,"Which Supreme Court Chief Justice's portrait has NOT appeared on official U.S paper currency?
1) John Marshall
2) Salmon P. Chase
3) William Taft ✓"
971478654071996416,2018-03-07 20:12:14,"What type of tutu was designed for Balanchine’s New York City Ballet?
1) Romantic
2) Pancake
3) Powder Puff ✓"
971478526951084032,2018-03-07 20:11:44,"What author is credited with coining the opening line, “It was a dark and stormy night”?
1) Edward Bulwer-Lytton ✓
2) Edgar Allan Poe
3) Mary Shelley"
971478073932767240,2018-03-07 20:09:56,"Which brand of sparkling water was commercially introduced first?
1) Schweppes ✓
2) Perrier
3) S.Pellegrino"
971477900699594752,2018-03-07 20:09:15,"Which of these rivers forms at least part of the boundary of four U.S. states?
1) Rio Grande
2) Delaware ✓
3) St. Lawrence"
971477725952249856,2018-03-07 20:08:33,"In diamond rings, what shape best describes a “princess” cut?
1) Oval
2) Marquise
3) Square ✓"
971477542958977024,2018-03-07 20:07:50,"Which of these newspapers was founded most recently?
1) Wall Street Journal
2) Washington Post
3) USA Today ✓"
971477450013200384,2018-03-07 20:07:27,"How would you say “hello” in Mandarin Chinese?
1) Sup dawg
2) Ni hao ✓
3) Quemero Numero Uno"
971476917365956611,2018-03-07 20:05:20,"Which of these refers to asking someone to an end-of-school-year dance?
1) Planking
2) Promposal ✓
3) Sip n’ See"
971207385330126849,2018-03-07 02:14:19,"The author of which classic work was widely known for his hatred of the Eiffel Tower?
1) Les Misérables
2) The Necklace ✓
3) Waiting for Godot"
971207056219926529,2018-03-07 02:13:01,"Sprinter Justin Gatlin once ran a record-breaking 100 meter sprint thanks to what advantage?
1) Industrial fan ✓
2) Running downhill
3) Extreme high altitude"
971206880893788161,2018-03-07 02:12:19,"Which of these people has won the most Emmys for Outstanding Host of a Reality TV Show?
1) Howie Mandel
2) Tom Bergeron ✓
3) Anthony Bourdain"
971206447987032064,2018-03-07 02:10:36,"Which company’s 2012 smartphones included Beats Audio technology?
1) Samsung
2) Apple
3) HTC ✓"
971206260497534976,2018-03-07 02:09:51,"During part of the Cold War, what city's MLB team added the word “legs” to its name?
1) Cincinnati ✓
2) Pittsburgh
3) Boston"
971206036953731072,2018-03-07 02:08:58,"What was the nickname of the first manned airplane to break the sound barrier?
1) Glamorous Glennis ✓
2) Spirit of St. Louis
3) Project Rocket"
971205817314799616,2018-03-07 02:08:05,"Which of these U.S. presidents was NEVER a vice president?
1) Herbert Hoover ✓
2) Richard Nixon
3) Gerald Ford"
971205603837300742,2018-03-07 02:07:14,"The skincare brand Aesop shares its name with a legendary what?
1) Fabulist ✓
2) King
3) Farmer"
971205554084503552,2018-03-07 02:07:02,"Spider-Man is known for flinging what from his wrists?
1) Air freshener
2) Webs ✓
3) Liquid cheese"
971205090722942977,2018-03-07 02:05:12,"Which of these is a common term for a very tall building?
1) Air tickler
2) Skyscraper ✓
3) Cloud sniffer"
971116780675588096,2018-03-06 20:14:17,"Which of these items could FDR have used before he was president?
1) Beer can
2) Scotch tape ✓
3) Ballpoint pen"
971116418312953856,2018-03-06 20:12:51,"Which of these contributed to John McEnroe's infamous Australian Open ejection?
1) Loose racket tape
2) Crying baby ✓
3) Bird on the court"
971116210761891841,2018-03-06 20:12:01,"New Jersey native John Taylor is credited with creating what processed meat product?
1) Slim Jim
2) Frank 'n Stuff
3) Pork Roll ✓"
971115988866555907,2018-03-06 20:11:08,"Which of these Emmas has a tattoo of a drawing by Paul McCartney?
1) Emma Watson
2) Emma Thompson
3) Emma Stone ✓"
971115767281438722,2018-03-06 20:10:16,"When microwave ovens were first sold, they were named for what technology?
1) Laser
2) Radar ✓
3) X-ray"
971115593159073793,2018-03-06 20:09:34,"Madonna was inducted into the Rock &amp; Roll Hall of Fame by the singer of which song?
1) Crazy in Love
2) Toxic
3) Cry Me a River ✓"
971115401319976967,2018-03-06 20:08:48,"When it comes to math, which Greek letter is typically used to represent an angle?
1) Kappa
2) Lambda
3) Theta ✓"
971115198961635328,2018-03-06 20:08:00,"Which of these island chains is in the Atlantic Ocean?
1) Marshall Islands
2) Falkland Islands ✓
3) Svalbard"
971115019663560704,2018-03-06 20:07:17,"What name does Marlon Brando famously yell in a 1951 film?
1) Laura
2) Stella ✓
3) Marge"
971114766100873216,2018-03-06 20:06:17,"By definition, an ambulatory person is what?
1) Walking ✓
2) Making sounds
3) Hospital-bound"
971114734090117120,2018-03-06 20:06:09,"Which of these are typically used to help motorists see the road better?
1) NBA highlights
2) Turkish delights
3) Headlights ✓"
970845285093203968,2018-03-06 02:15:28,"Which of these is NOT an official Tetris sequel?
1) Wordtris
2) Maptris ✓
3) Welltris"
970844954674319361,2018-03-06 02:14:09,"In western media, what are astronauts from China called?
1) Taikonauts ✓
2) Sinonauts
3) Spationauts"
970844939067195392,2018-03-06 02:14:05,"The part of a book disclosing its publication info is known as what?
1) Propindex
2) Colophon ✓
3) Rectograf"
970844488410304512,2018-03-06 02:12:18,"Which Baby-Sitters Club member was NOT included in the film version?
1) Jessi
2) Logan
3) Abby ✓"
970844286580387841,2018-03-06 02:11:29,"San Francisco's Waldo Tunnel was renamed in 2016 after a noted what?
1) Actor ✓
2) Politician
3) Athlete"
970844130623541249,2018-03-06 02:10:52,"Nerf balls were initially marketed as the world’s first what?
1) Safety ball
2) Indoor ball ✓
3) Baby ball"
970843902830940160,2018-03-06 02:09:58,"Where on the body would you find the manipura chakra?
1) Over the belly button ✓
2) Within the heart
3) Between the eyes"
970843722551357441,2018-03-06 02:09:15,"Which of these words likely came into English through Yiddish?
1) Glitch ✓
2) Ritzy
3) Kerfuffle"
970843443797905409,2018-03-06 02:08:09,"Which pair of countries can be found on the Horn of Africa?
1) Egypt / Ethiopia
2) Ethiopia / Eritrea ✓
3) Eritrea / Egypt"
970843254316027904,2018-03-06 02:07:23,"Which planet is famous for its massive and picturesque rings?
1) Venus
2) Saturn ✓
3) Mercury"
970843093535805440,2018-03-06 02:06:45,"Where is carpeting most commonly installed?
1) Floors ✓
2) Walls
3) Roofs"
970842902044856321,2018-03-06 02:05:59,"Which of these is a popular form of live comedy?
1) Stand-up ✓
2) Run-around
3) Lie-down"
970754351449944064,2018-03-05 20:14:07,"Which of these words can NOT be typed exclusively using one row of a QWERTY keyboard?
1) Powertripper
2) Typewriter
3) Pirouetted ✓"
970754055575408642,2018-03-05 20:12:57,"Which Billy Joel album opens with a sound effect that’s appropriate to its title?
1) Storm Front
2) Turnstiles
3) Glass Houses ✓"
970753854441689089,2018-03-05 20:12:09,"Which nation does NOT have land on the island of Borneo?
1) Malaysia
2) Indonesia
3) Myanmar ✓"
970753602393341952,2018-03-05 20:11:09,"Which company provided audio equipment that helped Disney produce “Fantasia”?
1) Bang &amp; Olufsen
2) Hewlett-Packard ✓
3) Dolby Laboratories"
970753409858097152,2018-03-05 20:10:23,"A famously counterintuitive logic puzzle is named for what game show host?
1) Bob Barker
2) Richard Dawson
3) Monty Hall ✓"
970753227250720770,2018-03-05 20:09:39,"Basketball was invented in the U.S. state that is also home to which of these islands?
1) Hilton Head
2) Hatteras Island
3) Martha's Vineyard ✓"
970753093695623172,2018-03-05 20:09:07,"Which of these animals is technically a fish?
1) Porpoise
2) Orca
3) Whale shark ✓"
970752820327706632,2018-03-05 20:08:02,"Which of these is a synonym for the opposite of a financial bull market?
1) Ursine market ✓
2) Taurine market
3) Porcine market"
970752648583540736,2018-03-05 20:07:21,"Rumspringa is a rite of passage among which of these groups?
1) Mormons
2) Jehovah's Witnesses
3) Amish ✓"
970752487631319040,2018-03-05 20:06:43,"What form of singing was historically used to communicate between mountaintops?
1) Yodeling ✓
2) Opera arias
3) Gregorian chanting"
970752325710155776,2018-03-05 20:06:04,"What are candles commonly made out of?
1) Old Legos
2) Greek yogurt
3) Paraffin wax ✓"
970752171045281793,2018-03-05 20:05:27,"Which piece of clothing is meant to protect your head from the cold?
1) Earmuffs ✓
2) Giant clock necklace
3) Toe socks"
967054706177605633,2018-02-23 15:13:03,"Which of the Queen's children has the most grandchildren?
1) Andrew
2) Charles
3) Anne ✓"
967054435502444546,2018-02-23 15:11:59,"In total, Britain has just over 9,800 miles of which of the following?
1) Railways ✓
2) Motorways
3) Canals"
967054247337611265,2018-02-23 15:11:14,"Which of these brands is NOT named after a person?
1) Boots
2) Bisto ✓
3) Burberry"
967054065820684288,2018-02-23 15:10:30,"Which of these countries has the fewest land borders with other countries?
1) France
2) Poland ✓
3) Austria"
967053894034644993,2018-02-23 15:09:49,"Which TV food competition winner opened the Wahaca chain of restaurants?
1) Nadiya Hussain
2) Candice Brown
3) Thomasina Miers ✓"
967053664098701313,2018-02-23 15:08:55,"For which movie did Tom Hanks receive his most recent acting Oscar nomination?
1) Cast Away ✓
2) Captain Phillips
3) Bridge of Spies"
967053459060076544,2018-02-23 15:08:06,"Which of these web services was developed in the Noughties by a Russian schoolboy?
1) ChatRoulette ✓
2) Bebo
3) MySpace"
967053204646256645,2018-02-23 15:07:05,"Which of these Stephen King novels was written under a pseudonym?
1) The Shining
2) Salem's Lot
3) The Running Man ✓"
967053002971451392,2018-02-23 15:06:17,"Which of these figures is known as “The History Guy” on social media?
1) David Starkey
2) Dan Snow ✓
3) Simon Schama"
967052823048474624,2018-02-23 15:05:34,"What is the first name of Holly Willoughby’s regular co-host on “This Morning”?
1) Pete
2) Phillip ✓
3) Paul"
967052570299641862,2018-02-23 15:04:34,"Which of these is the name of an English Test cricket ground?
1) The Oval ✓
2) The Rectangle
3) The Trapezium"
967052410630934530,2018-02-23 15:03:56,"Which of these offers protection during a battle?
1) Scrunchie
2) Armour ✓
3) Snapchat glasses"
966782885742161920,2018-02-22 21:12:56,"Which football club has a stand displaying an extract from the nineteenth book of the Old Testament?
1) Heart of Midlothian
2) Wigan Athletic
3) West Bromwich Albion ✓"
966782772676382721,2018-02-22 21:12:29,"In 2005, what did BBC chairman Michael Grade declare as his aim for the future of the network?
1) Monthly subscription
2) Repeat-free zones ✓
3) Digital only"
966782455737933824,2018-02-22 21:11:14,"Where did the budget retailer Poundland open its first store in 1990?
1) Basildon
2) Blackpool
3) Burton-upon-Trent ✓"
966782218092806144,2018-02-22 21:10:17,"Since 2004, the World Chess Federation has had its headquarters in which city?
1) Oslo
2) Geneva
3) Athens ✓"
966782047103717377,2018-02-22 21:09:36,"Which of these countries does NOT have the same name as its capital city?
1) Luxembourg
2) Djibouti
3) El Salvador ✓"
966781820036673536,2018-02-22 21:08:42,"For which of these movies did Meryl Streep NOT win an Oscar?
1) Out of Africa ✓
2) Sophie's Choice
3) The Iron Lady"
966781646769975297,2018-02-22 21:08:01,"In Rome, which of these ingredients is used to flavour ciabatta bread?
1) Oyster Sauce
2) Marjoram ✓
3) Fermented Black Beans"
966781360043159553,2018-02-22 21:06:52,"Which Justin Timberlake hit contains the line ""she's flawless like some uncut ice""?
1) Lovestoned ✓
2) Senorita
3) Like I Love you"
966781164240494592,2018-02-22 21:06:06,"With whom did William Hewlett co-found a multi-national IT company?
1) Bill Gates
2) David Packard ✓
3) Steve Jobs"
966780975496785921,2018-02-22 21:05:21,"What is the maximum score a player can get in a turn of three darts?
1) 100
2) 250
3) 180 ✓"
966780799306686464,2018-02-22 21:04:39,"How is Jack Dawkins better known in a classic 19th century novel?
1) BoJack Horseman
2) Julius Caesar
3) Artful Dodger ✓"
966780620079759363,2018-02-22 21:03:56,"Armenia and Estonia are former members of which group of countries?
1) Soviet Union ✓
2) United States
3) United Kingdom"
966692180881563649,2018-02-22 15:12:30,"Which of these authors was over 50 when his first novel was published?
1) Richard Adams ✓
2) J.R.R. Tolkien
3) Robert Ludlum"
966691934348697600,2018-02-22 15:11:32,"As well as medals, what were winners given at the Rio Olympics' medal ceremonies?
1) Laurel wreaths
2) Miniature statuettes ✓
3) Carnival masks"
966691727913488385,2018-02-22 15:10:42,"Which of these animals is NOT a marsupial?
1) Bandicoot
2) Groundhog ✓
3) Opossum"
966691631025020933,2018-02-22 15:10:19,"In an episode of “Friends”, what name was Ross supposed to say at his wedding ceremony instead of “Rachel”?
1) Julie
2) Elizabeth
3) Emily ✓"
966691180250648577,2018-02-22 15:08:32,"As of 2017, which of these industries had the highest percentage of the UK's GDP?
1) Service ✓
2) Travel
3) Construction"
966690999966818305,2018-02-22 15:07:49,"Which monarch laid the foundation stone at Balmoral Castle?
1) Edward VII
2) Victoria ✓
3) William IV"
966690728603774978,2018-02-22 15:06:44,"Which character does Jude Law play in the movie “King Arthur: Legend of the Sword”?
1) Vortigern ✓
2) Uther Pendragon
3) King Arthur"
966690489050324992,2018-02-22 15:05:47,"What part of the body is damaged if you break your tibia?
1) Leg ✓
2) Arm
3) Scalp"
966690329838702593,2018-02-22 15:05:09,"“Chestnut” and “button” are types of which ingredient?
1) Grape
2) Carrot
3) Mushroom ✓"
966690152847462400,2018-02-22 15:04:27,"Which object is usually in a conductor's hand during a performance?
1) Sleeping ferret
2) Baton ✓
3) Box of tissues"
966689987398983681,2018-02-22 15:03:47,"What term is used for both a formal set of clothes and a set of playing cards?
1) Suit ✓
2) Waistcoat
3) Tuxedo T-shirt"
966405348453056512,2018-02-21 20:12:44,"What town is home to the most works by the architect of Taliesin West and Graycliff?
1) Oak Park, Illinois ✓
2) Columbus, Indiana
3) Calistoga, California"
966405005572947968,2018-02-21 20:11:22,"What was the first video game to call Mario by the name Mario?
1) Donkey Kong
2) Wrecking Crew
3) Donkey Kong, Jr. ✓"
966404386070020096,2018-02-21 20:08:55,"Which writer has NOT held the position now known as U.S. Poet Laureate?
1) Elizabeth Bishop
2) Robert Frost
3) Maya Angelou ✓"
966404186035298304,2018-02-21 20:08:07,"Which band had a member with the same stage name as a Revolutionary War admiral?
1) Led Zeppelin ✓
2) Pink Floyd
3) The Kinks"
966403987770691589,2018-02-21 20:07:20,"Which website did the New York Times call “the people’s National Endowment for the Arts”?
1) Pinterest
2) Etsy
3) Kickstarter ✓"
966403753195790339,2018-02-21 20:06:24,"How do you find the reciprocal of a number?
1) Divide 1 by the number ✓
2) Square the number
3) Subtract it from zero"
966403576091291650,2018-02-21 20:05:42,"What area of London is synonymous with the city's world-class theater scene?
1) Chelsea
2) Knightsbridge
3) West End ✓"
966403398672179201,2018-02-21 20:04:59,"What is the adjectival form of the word “governor”?
1) Gavernoric
2) Gubernatorial ✓
3) Governorian"
966403218547855360,2018-02-21 20:04:16,"Which of these liquids comes from an udder?
1) Milk ✓
2) Apple juice
3) Coffee"
966403076209938432,2018-02-21 20:03:42,"In billiards, what color is a standard eight-ball?
1) Burnt sienna
2) Millennial pink
3) Black ✓"
966133827029602304,2018-02-21 02:13:48,"Which baseball player is NOT mentioned in Billy Joel’s “We Didn’t Start the Fire”?
1) Jackie Robinson ✓
2) Mickey Mantle
3) Roy Campanella"
966132346822057984,2018-02-21 02:07:56,"According to the title of her hit 2015 song, how long is Rihanna from wildin'?
1) FourFiveSeconds ✓
2) A few hours or so
3) Depends on the traffic"
966043189298810880,2018-02-20 20:13:39,"Which CEO runs the NASDAQ-listed company with the highest market cap?
1) Tim Cook ✓
2) Jeff Bezos
3) Satya Nadella"
966042904711057411,2018-02-20 20:12:31,"What Caribbean island was the birthplace of Alexander Hamilton?
1) St. Kitts
2) Nevis ✓
3) Anguilla"
966042697441185795,2018-02-20 20:11:41,"Which of these past Olympic mascots was an animal?
1) Izzy
2) Wenlock
3) Hodori ✓"
966042475793088512,2018-02-20 20:10:49,"In the classic edition of Monopoly, which word appears in the name of two different spaces?
1) Pennsylvania ✓
2) Pacific
3) North"
966042248524783616,2018-02-20 20:09:54,"Who did NOT win back-to-back Best Actor Oscars?
1) James Stewart ✓
2) Spencer Tracy
3) Tom Hanks"
966042052319436800,2018-02-20 20:09:08,"A person writing clearly and correctly is often said to be following “Strunk and” whom?
1) White ✓
2) Follett
3) Robert"
966041859436015616,2018-02-20 20:08:22,"What medical device must legally be available at U.S. public gathering places?
1) Oxygen tank
2) Defibrillator ✓
3) EpiPen"
966041608134283264,2018-02-20 20:07:22,"What animal is traditionally the source of fried calamari?
1) Squid ✓
2) Eel
3) Octopus"
966041428492275713,2018-02-20 20:06:39,"Which ballroom dance is typically performed in 3/4 time?
1) Rumba
2) Waltz ✓
3) Tango"
966041246526472192,2018-02-20 20:05:56,"The opening ceremonies of the Olympics have NOT won which major award?
1) Tony ✓
2) Emmy
3) Grammy"
966041126099718144,2018-02-20 20:05:27,"From what do baby chicks hatch?
1) Aluminum cans
2) Compact cars
3) Eggs ✓"
965771699168907269,2018-02-20 02:14:50,"Earlier this decade, the billionaire creator behind what ’90s craze got busted for tax evasion?
1) Beanie Babies ✓
2) Tamagotchis
3) Slap bracelets"
965771351775735809,2018-02-20 02:13:28,"The Universalis Cosmographia is the first known map to feature what?
1) The term 'America' ✓
2) Compass rose
3) Circumnavigable Earth"
965771107105165312,2018-02-20 02:12:29,"Which of these biblical names was most popular for American babies in 2016?
1) Benjamin ✓
2) Jacob
3) Elijah"
965770942453600256,2018-02-20 02:11:50,"By definition, a person with bad handwriting can be said to have what?
1) Paresthesia
2) Onychocryptosis
3) Griffonage ✓"
965770683325321217,2018-02-20 02:10:48,"Which state’s capital is likely named for a Native American word meaning “good place to dig potatoes”?
1) Missouri
2) Kansas ✓
3) Arkansas"
965770521802571781,2018-02-20 02:10:10,"Cinnamon is the primary flavoring of which liqueur?
1) Goldschläger ✓
2) Frangelico
3) Drambuie"
965770339069448192,2018-02-20 02:09:26,"Which president raised wartime funds by keeping sheep on the White House lawn?
1) Dwight D. Eisenhower
2) Harry S. Truman
3) Woodrow Wilson ✓"
965770176946982912,2018-02-20 02:08:47,"Which of these is an accurate statement about typhoons?
1) Type of cyclone ✓
2) Originate as monsoons
3) Form south of equator"
965770008180740096,2018-02-20 02:08:07,"The title of the play “A Raisin in the Sun” comes from a poem by which author?
1) Maya Angelou
2) Langston Hughes ✓
3) Toni Morrison"
965769751405395968,2018-02-20 02:07:06,"What university’s mascot is a cartoonish clergy member?
1) UC San Diego
2) Wake Forest ✓
3) Notre Dame"
965769582022623238,2018-02-20 02:06:26,"Medicine you can buy without a prescription is said to be available over-the-what?
1) Counter ✓
2) Transom
3) Rainbow"
965769407053074433,2018-02-20 02:05:44,"In theater, what phrase means “good luck”?
1) Break a leg ✓
2) Kick the bucket
3) Cut a rug"
965680564278845440,2018-02-19 20:12:42,"Jimi Hendrix, Frank Sinatra &amp; Bobby Darin all released songs with what name in the title?
1) Mary
2) Joe
3) Dolly ✓"
965680282283270151,2018-02-19 20:11:35,"Which First Lady’s official portrait features her resting her hand on a large dog?
1) Grace Coolidge ✓
2) Eleanor Roosevelt
3) Jacqueline Kennedy"
965680075030126594,2018-02-19 20:10:46,"Which of these states does NOT have an official governor’s mansion?
1) Alaska
2) Idaho ✓
3) South Dakota"
965679854531248128,2018-02-19 20:09:53,"Which of these poets' best-known works is a villanelle?
1) Robert Frost
2) Dylan Thomas ✓
3) T.S. Eliot"
965679656337854465,2018-02-19 20:09:06,"Which performer did NOT get booed while debuting at the Apollo Theater Amateur Night?
1) Lauryn Hill
2) T-Pain ✓
3) Dave Chappelle"
965679410912391169,2018-02-19 20:08:07,"Which ingredient is typically listed first on jars of classic Nutella?
1) Hazelnuts
2) Cocoa
3) Sugar ✓"
965679270877069314,2018-02-19 20:07:34,"A famous fossil found in an English cave has what cheesy name?
1) Stilton Man
2) Roquefort Man
3) Cheddar Man ✓"
965678796597878784,2018-02-19 20:05:41,"“Go Blue!” is the rallying cry of what university’s sports team?
1) U of Michigan ✓
2) Michigan State
3) Ohio State"
965678638560628736,2018-02-19 20:05:03,"Which of these is a part of the heart?
1) Aorta ✓
2) Albedo
3) Avuncular"
